time,latitude,longitude,sea_ice_concentration,date,month,month_sin,month_cos,sic_lag_1,sic_lag_3,sic_lag_6,sic_lag_12,target,predicted_sea_ice_concentration,sea_ice_risk_score,sea_ice_risk_level,nearby_iceberg_risk,combined_risk_score,combined_risk_level
2025-04-16,-77.5,-42.5,98.17421,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,90.0,54.763107,99.10443,99.407196,98.85705,98.6668933819489,98.6668933819489,Very High,0.0,69.06682536736422,High
2025-04-16,-77.5,-41.5,97.97658,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,89.85401,40.0,99.07731,99.22543,98.4717,98.4213281710623,98.4213281710623,Very High,0.0,68.8949297197436,High
2025-04-16,-77.5,-40.5,97.987686,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,43.027157,99.02912,99.12353,98.353226,98.47160144358648,98.47160144358648,Very High,0.0,68.93012101051053,High
2025-04-16,-77.5,-39.5,97.843414,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,34.231586,98.96072,99.12377,98.16105,98.4004461407401,98.4004461407401,Very High,0.0,68.88031229851806,High
2025-04-16,-77.5,-38.5,97.842896,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,75.0,17.960215,99.152885,99.401726,98.16698,98.52478325199318,98.52478325199318,Very High,0.2898486137683464,69.05430286052574,High
2025-04-16,-77.5,-37.5,98.65658,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,75.0,25.179035,99.54876,99.77981,98.71317,98.89704446658298,98.89704446658298,Very High,7.128915953665995,71.36660591270788,Very High
2025-04-16,-77.5,-36.5,98.176895,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,70.0,25.003544,98.90184,99.38804,98.29883,98.64003850378316,98.64003850378316,Very High,17.942345364511322,74.4307305620016,Very High
2025-04-16,-77.5,-35.5,97.75721,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,69.561676,45.0,98.46776,98.92158,98.06943,98.37350263642342,98.37350263642342,Very High,27.364505483200464,77.07080349045653,Very High
2025-04-16,-77.5,-34.5,97.94424,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,65.78493,45.0,99.0433,99.18335,98.485466,98.56834853021296,98.56834853021296,Very High,32.37219256416825,78.70950174039955,Very High
2025-04-16,-77.5,-33.5,97.906555,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,67.0871,60.000004,99.44126,99.283195,98.65975,98.70135001756272,98.70135001756272,Very High,30.067266876092678,78.1111250751217,Very High
2025-04-16,-77.5,-32.5,98.62412,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,68.36056,41.374245,99.10141,99.56421,99.122185,98.81926006084264,98.81926006084264,Very High,21.97322064073547,75.76544823481048,Very High
2025-04-16,-77.5,-31.5,98.50967,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,67.90601,23.58582,98.53584,99.56439,99.28379,98.9826462575714,98.9826462575714,Very High,11.232788162343967,72.65768882900318,Very High
2025-04-16,-77.5,-30.5,98.08299,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,65.82215,0.0,98.08592,99.47302,99.31908,98.59609936459904,98.59609936459904,Very High,1.0944696713284352,69.34561045661786,High
2025-04-16,-77.5,-29.5,97.74434,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,64.582794,0.0,97.604866,99.200554,99.381035,98.40263879465094,98.40263879465094,Very High,0.0,68.88184715625566,High
2025-04-16,-76.5,162.5,96.747894,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,76.65161,78.696945,97.01344,96.52885,97.30826,97.34102461142076,97.34102461142076,Very High,0.0,68.13871722799453,High
2025-04-16,-76.5,163.5,97.710335,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,80.0,75.0,97.57011,97.25985,97.95712,97.61976023145344,97.61976023145344,Very High,0.9459671584355532,68.61762230954807,High
2025-04-16,-76.5,164.5,98.962494,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,60.000004,98.20547,98.08155,98.92249,98.13897335123684,98.13897335123684,Very High,11.850158165246851,72.25232879543985,Very High
2025-04-16,-76.5,165.5,99.5199,2025-04-16 00:00:00,4,0.8660254037844387,-0.4999999999999998,85.0,56.09476,98.64653,98.73434,99.455215,99.29392252287784,99.29392252287784,Very High,24.021280867951727,76.7121300264,Very High
